main_ID,Tipo,Año,Estado,Municipio,Localidad,Solicitudes Atendidas,Solicitudes Recibidas
1532,GASOLINA,2015,TABASCO,CENTLA,LUIS ECHEVERRIA ALVAREZ,1,1
1533,GASOLINA,2015,TABASCO,CENTLA,NUEVA ESPERANZA DE QUINTIN ARAUZ,1,1
1534,GASOLINA,2015,TABASCO,CENTLA,NUEVO CENTLA BOQUERON,1,1
1535,GASOLINA,2015,TABASCO,CENTLA,QUINTIN ARAUZ,1,1
1536,GASOLINA,2015,TABASCO,CENTLA,REVOLUCION,3,3
1537,GASOLINA,2015,TABASCO,CENTLA,RIBERA ALTA 1RA. SECCION,2,2
1538,GASOLINA,2015,TABASCO,CENTLA,RIBERA ALTA 2DA. SECCION,1,1
1539,GASOLINA,2015,TABASCO,CENTLA,RIBERA ALTA 3RA. SECCION,1,1
1540,GASOLINA,2015,TABASCO,CENTLA,SAN JUAN,1,1
1541,GASOLINA,2015,TABASCO,CENTLA,SAN JUANITO BOCA DE TRES BRAZOS,3,3
1542,GASOLINA,2015,TABASCO,CENTLA,SAN RAMON,1,1
1543,GASOLINA,2015,TABASCO,CENTLA,SAN ROMAN,2,2
1544,GASOLINA,2015,TABASCO,CENTLA,TABASQUILLO 1RA. SECCION,1,1
1545,GASOLINA,2015,TABASCO,CENTLA,TRES BRAZOS (COCALITO),1,1
1546,GASOLINA,2015,TABASCO,CENTRO,ACACHAPAN Y COLMENA 1RA. SECCION,1,1
1547,GASOLINA,2015,TABASCO,CENTRO,ACACHAPAN Y COLMENA 4TA. SECCION,1,1
1548,GASOLINA,2015,TABASCO,CENTRO,AZTLAN 2DA. SECCION,1,1
1549,GASOLINA,2015,TABASCO,CENTRO,COCOYOL (SOCIALISTA),1,1
1550,GASOLINA,2015,TABASCO,CENTRO,ISMATE Y CHILAPILLA 2A. SEC. (BOCA DEL CAMPO),1,1
1551,GASOLINA,2015,TABASCO,CENTRO,VILLAHERMOSA,1,1
1552,GASOLINA,2015,TABASCO,COMALCALCO,COCOHITAL,2,2
1553,GASOLINA,2015,TABASCO,COMALCALCO,GUAYO 3RA. SECCION,1,1
1554,GASOLINA,2015,TABASCO,EMILIANO ZAPATA,EMILIANO ZAPATA,4,4
1555,GASOLINA,2015,TABASCO,HUIMANGUILLO,AQUILES SERDAN 1RA. SECCION,2,2
1556,GASOLINA,2015,TABASCO,HUIMANGUILLO,FRANCISCO I. MADERO,1,1
1557,GASOLINA,2015,TABASCO,JALPA DE MENDEZ,CAMPO PETROLERO MECOACAN,1,1
1558,GASOLINA,2015,TABASCO,JALPA DE MENDEZ,REFORMA 2DA. SECCION (SANTA MARIA),2,2
1559,GASOLINA,2015,TABASCO,JONUTA,FEDERICO ALVAREZ,1,1
1560,GASOLINA,2015,TABASCO,JONUTA,HIDALGO Y TAMARINDO,1,1
1561,GASOLINA,2015,TABASCO,JONUTA,JONUTA,2,2
1562,GASOLINA,2015,TABASCO,JONUTA,SACRIFICIO,1,1
1563,GASOLINA,2015,TABASCO,JONUTA,SAN JOSE,1,1
1564,GASOLINA,2015,TABASCO,JONUTA,SAN MIGUEL,1,1
1565,GASOLINA,2015,TABASCO,JONUTA,TORNO LARGO 2DA. SECCION,1,1
1566,GASOLINA,2015,TABASCO,MACUSPANA,BITZAL 1RA. SECCION,1,1
1567,GASOLINA,2015,TABASCO,MACUSPANA,BITZAL 4TA. SECCION,1,1
1568,GASOLINA,2015,TABASCO,MACUSPANA,MACUSPANA,1,1
1569,GASOLINA,2015,TABASCO,MACUSPANA,MIGUEL HIDALGO 1RA. SECCION,1,1
1570,GASOLINA,2015,TABASCO,MACUSPANA,MIGUEL ORRICO DE LOS LLANOS,1,1
1571,GASOLINA,2015,TABASCO,MACUSPANA,TIERRA COLORADA,1,1
1572,GASOLINA,2015,TABASCO,NACAJUCA,EL SITIO,1,1
1573,GASOLINA,2015,TABASCO,NACAJUCA,EL ZAPOTE,2,2
1574,GASOLINA,2015,TABASCO,PARAISO,AQUILES SERDAN,2,2
1575,GASOLINA,2015,TABASCO,PARAISO,BARRA DE TUPILCO,5,5
1576,GASOLINA,2015,TABASCO,PARAISO,CHILTEPEC (PUERTO CHILTEPEC),4,4
1577,GASOLINA,2015,TABASCO,PARAISO,CHILTEPEC SECCION BANCO,1,1
1578,GASOLINA,2015,TABASCO,PARAISO,CHILTEPEC SECCION TANQUES,1,1
1579,GASOLINA,2015,TABASCO,PARAISO,COLONIA PENJAMO,1,1
1580,GASOLINA,2015,TABASCO,PARAISO,GUANO SOLO (EL COQUITO),3,3
1581,GASOLINA,2015,TABASCO,PARAISO,JOSE MARIA MORELOS Y PAVON (EL BELLOTE),13,13
1582,GASOLINA,2015,TABASCO,PARAISO,LAS FLORES 3RA. SECCION (EL CERRO),2,2
1583,GASOLINA,2015,TABASCO,PARAISO,NUEVO TORNOLARGO,2,2
1584,GASOLINA,2015,TABASCO,PARAISO,PARAISO,2,2
1585,GASOLINA,2015,TABASCO,PARAISO,PUERTO CEIBA,2,2
1586,GASOLINA,2015,TABASCO,PARAISO,PUERTO CEIBA (CARRIZAL),2,2
1587,GASOLINA,2015,TABASCO,PARAISO,UNION 1RA. SECCION (AMATILLO),3,3
1588,GASOLINA,2015,TABASCO,PARAISO,UNION 2DA. SECCION,1,1
1589,GASOLINA,2015,TABASCO,PARAISO,UNION 3RA. SECCION,3,3
1590,GASOLINA,2015,TABASCO,TENOSIQUE,CENTRO USUMACINTA,1,1
1591,GASOLINA,2015,TAMAULIPAS,ALDAMA,BARRA DEL TORDO,1,1
1592,GASOLINA,2015,TAMAULIPAS,ALDAMA,LAS FLORES,1,1
1593,GASOLINA,2015,TAMAULIPAS,ALDAMA,MORON,2,2
1594,GASOLINA,2015,TAMAULIPAS,ALTAMIRA,ALTAMIRA,3,3
1595,GASOLINA,2015,TAMAULIPAS,ALTAMIRA,AQUILES SERDAN (EL BARRANCO),1,1
1596,GASOLINA,2015,TAMAULIPAS,ALTAMIRA,CUES ORTEÑO,1,1
1597,GASOLINA,2015,TAMAULIPAS,ALTAMIRA,LAS FLORES,1,1
1598,GASOLINA,2015,TAMAULIPAS,ALTAMIRA,MARTIN A. MARTINEZ (LOS POTREROS),1,1
1599,GASOLINA,2015,TAMAULIPAS,CAMARGO,CAMARGO (ESTACION CAMARGO),1,1
1600,GASOLINA,2015,TAMAULIPAS,CAMARGO,LOS COMALES,3,3
1601,GASOLINA,2015,TAMAULIPAS,CASAS,JACINTO CANEK,1,1
1602,GASOLINA,2015,TAMAULIPAS,CIUDAD MADERO,CIUDAD MADERO,4,4
1603,GASOLINA,2015,TAMAULIPAS,GüEMEZ,GÜEMEZ,2,2
1604,GASOLINA,2015,TAMAULIPAS,MATAMOROS,HEROICA MATAMOROS,5,5
1605,GASOLINA,2015,TAMAULIPAS,MATAMOROS,HIGUERILLAS,4,4
1606,GASOLINA,2015,TAMAULIPAS,MATAMOROS,LAS HIGUERILLAS,2,2
1607,GASOLINA,2015,TAMAULIPAS,PADILLA,NUEVA VILLA DE PADILLA,1,1
1608,GASOLINA,2015,TAMAULIPAS,SAN FERNANDO,CARBONERAS (LA CARBONERA),1,2
1609,GASOLINA,2015,TAMAULIPAS,SAN FERNANDO,CARVAJAL,2,2
1610,GASOLINA,2015,TAMAULIPAS,SAN FERNANDO,EL BARRANCON DEL TIO BLAS (EL BARRANCON),4,4
1611,GASOLINA,2015,TAMAULIPAS,SAN FERNANDO,GENERAL FRANCISCO J. MUJICA (LA POZA),1,1
1612,GASOLINA,2015,TAMAULIPAS,SAN FERNANDO,GENERAL FRANCISCO VILLA,1,1
1613,GASOLINA,2015,TAMAULIPAS,SAN FERNANDO,PUNTA DE ALAMBRE (PUENTE DE ALAMBRE),1,2
1614,GASOLINA,2015,TAMAULIPAS,SOTO LA MARINA,LA PESCA,12,12
1615,GASOLINA,2015,TAMAULIPAS,SOTO LA MARINA,MIGUEL DE LA MADRID (EL CANAL),1,1
1616,GASOLINA,2015,TAMAULIPAS,SOTO LA MARINA,TEPEHUAJES,1,1
1617,GASOLINA,2015,TAMAULIPAS,SOTO LA MARINA,VISTA HERMOSA,1,1
1618,GASOLINA,2015,TAMAULIPAS,TAMPICO,TAMPICO,17,17
1619,GASOLINA,2015,VERACRUZ,AGUA DULCE,EL MUELLE (GAVILAN NORTE),1,1
1620,GASOLINA,2015,VERACRUZ,AGUA DULCE,RANCHO JOSE RAMON,1,1
1621,GASOLINA,2015,VERACRUZ,AGUA DULCE,TONALA,8,8
1622,GASOLINA,2015,VERACRUZ,ALVARADO,ALVARADO,1,1
1623,GASOLINA,2015,VERACRUZ,CATEMACO,BARRA DE SONTECOMAPAN,5,5
1624,GASOLINA,2015,VERACRUZ,CATEMACO,SONTECOMAPAN,2,2
1625,GASOLINA,2015,VERACRUZ,COATZACOALCOS,ALLENDE,3,3
1626,GASOLINA,2015,VERACRUZ,COATZACOALCOS,COATZACOALCOS,1,1
1627,GASOLINA,2015,VERACRUZ,COATZACOALCOS,LAS BARRILLAS,1,1
1628,GASOLINA,2015,VERACRUZ,GUTIERREZ ZAMORA,GUTIERREZ ZAMORA,1,1
1629,GASOLINA,2015,VERACRUZ,LERDO DE TEJADA,LERDO DE TEJADA,1,1
1630,GASOLINA,2015,VERACRUZ,MINATITLAN,CEIBA BONITA,1,1
1631,GASOLINA,2015,VERACRUZ,NAUTLA,CAMINO REAL,1,1
1632,GASOLINA,2015,VERACRUZ,NAUTLA,NAUTLA,1,1
1633,GASOLINA,2015,VERACRUZ,OZULUAMA DE MASCAREÑAS,ALTO DEL TIGRE,1,1
1634,GASOLINA,2015,VERACRUZ,OZULUAMA DE MASCAREÑAS,BELISARIO DOMINGUEZ (SAN GREGORIO),0,1
1635,GASOLINA,2015,VERACRUZ,OZULUAMA DE MASCAREÑAS,COLONIA MORENO (ISLA JUAN A. RAMIREZ),1,2
1636,GASOLINA,2015,VERACRUZ,OZULUAMA DE MASCAREÑAS,LA CALLE (ISLA JUAN A. RAMIREZ),1,1
1637,GASOLINA,2015,VERACRUZ,PAJAPAN,JICACAL,1,1
1638,GASOLINA,2015,VERACRUZ,PAJAPAN,PLAYA LINDA,1,1
1639,GASOLINA,2015,VERACRUZ,PAJAPAN,SAN JUAN VOLADOR,1,1
1640,GASOLINA,2015,VERACRUZ,PANUCO,AMPLIACION URSULO GALVAN,1,1
1641,GASOLINA,2015,VERACRUZ,PANUCO,ESTERO DEL REY,1,1
1642,GASOLINA,2015,VERACRUZ,PANUCO,MORALILLO,1,1
1643,GASOLINA,2015,VERACRUZ,PANUCO,TAMPALACHE E ISLETA GRANDE (LAS ANIMAS),1,1
1644,GASOLINA,2015,VERACRUZ,PUEBLO VIEJO,ANAHUAC,5,5
1645,GASOLINA,2015,VERACRUZ,PUEBLO VIEJO,CD. CUAUHTEMOC,2,2
1646,GASOLINA,2015,VERACRUZ,PUEBLO VIEJO,OJITAL,1,1
1647,GASOLINA,2015,VERACRUZ,SAN ANDRES TUXTLA,ARROYO DE LIZA,1,1
1648,GASOLINA,2015,VERACRUZ,SAN ANDRES TUXTLA,BALZAPOTE,1,1
1649,GASOLINA,2015,VERACRUZ,SAN ANDRES TUXTLA,MONTEPIO,1,1
1650,GASOLINA,2015,VERACRUZ,SAN ANDRES TUXTLA,PLAYA HERMOSA,1,1
1651,GASOLINA,2015,VERACRUZ,SAN ANDRES TUXTLA,SALINAS ROCA PARTIDA,3,3
1652,GASOLINA,2015,VERACRUZ,SAN ANDRES TUXTLA,TORO PRIETO,1,1
1653,GASOLINA,2015,VERACRUZ,TAMALIN,LAS PIEDRAS,1,1
1654,GASOLINA,2015,VERACRUZ,TAMALIN,SALADERO,3,3
1655,GASOLINA,2015,VERACRUZ,TAMALIN,SAN JERONIMO (LA GUASIMA),2,2
1656,GASOLINA,2015,VERACRUZ,TAMIAHUA,LA PUNTILLA,1,1
1657,GASOLINA,2015,VERACRUZ,TAMIAHUA,LA REFORMA,1,1
1658,GASOLINA,2015,VERACRUZ,TAMIAHUA,TAMIAHUA,9,9
1659,GASOLINA,2015,VERACRUZ,TAMPICO ALTO,EL TULAR,1,1
1660,GASOLINA,2015,VERACRUZ,TAMPICO ALTO,KILOMETRO 79,1,1
1661,GASOLINA,2015,VERACRUZ,TAMPICO ALTO,LA ALBORADA,1,1
1662,GASOLINA,2015,VERACRUZ,TAMPICO ALTO,LA RIBERA,1,1
1663,GASOLINA,2015,VERACRUZ,TAMPICO ALTO,LAS CHACAS,2,2
1664,GASOLINA,2015,VERACRUZ,TAMPICO ALTO,MATA DE CHAVEZ,1,1
1665,GASOLINA,2015,VERACRUZ,TAMPICO ALTO,MORALES,2,2
1666,GASOLINA,2015,VERACRUZ,TATAHUICAPAN DE JUAREZ,ZAPOTITLAN,1,1
1667,GASOLINA,2015,VERACRUZ,TECOLUTLA,CASITAS,4,4
1668,GASOLINA,2015,VERACRUZ,TECOLUTLA,TECOLUTLA,4,4
1669,GASOLINA,2015,VERACRUZ,TLACOTALPAN,TLACOTALPAN,3,3
1670,GASOLINA,2015,VERACRUZ,TUXPAN,TUXPAM DE RODRIGUEZ CANO,1,1
1671,GASOLINA,2015,VERACRUZ,VEGA DE ALATORRE,LAS HIGUERAS,2,2
1672,GASOLINA,2015,VERACRUZ,VEGA DE ALATORRE,PLAYA NAVARRO,1,1
1673,GASOLINA,2015,VERACRUZ,VERACRUZ,VERACRUZ,0,1
1674,GASOLINA,2015,YUCATAN,CELESTUN,CELESTUN,2,2
1675,GASOLINA,2015,YUCATAN,DZIDZANTUN,DZIDZANTUN,5,5
1676,GASOLINA,2015,YUCATAN,DZILAM DE BRAVO,DZILAM DE BRAVO,29,29
1677,GASOLINA,2015,YUCATAN,DZILAM GONZALEZ,DZILAM GONZALEZ,1,1
1678,GASOLINA,2015,YUCATAN,MERIDA,MERIDA,1,1
1679,GASOLINA,2015,YUCATAN,PROGRESO,CHICXULUB PUERTO,9,9
1680,GASOLINA,2015,YUCATAN,PROGRESO,CHUBURNA,1,1
1681,GASOLINA,2015,YUCATAN,PROGRESO,PROGRESO,35,35
1682,GASOLINA,2015,YUCATAN,SINANCHE,SAN CRISANTO,4,4
1683,GASOLINA,2015,YUCATAN,TELCHAC PUERTO,TELCHAC PUERTO,8,8
1684,GASOLINA,2015,YUCATAN,YOBAIN,CHABIHAU,5,5
