id,estado,municipio,cod_inegi_municipio,localidad,cod_inegi_localidad
8961,SINALOA,NAVOLATO,025018,EL REALITO,025018528
8962,SINALOA,NAVOLATO,025018,EL ROBLE,025018331
8963,SINALOA,NAVOLATO,025018,EL TETUAN NUEVO,025018434
8964,SINALOA,NAVOLATO,025018,EL TETUAN VIEJO,025018113
8965,SINALOA,NAVOLATO,025018,EL TETUN NUEVO,
8966,SINALOA,NAVOLATO,025018,EL VERGEL,025018120
8967,SINALOA,NAVOLATO,025018,GENERAL ANGEL FLORES (LA PALMA),025018091
8968,SINALOA,NAVOLATO,025018,IRAGUATO,025018379
8969,SINALOA,NAVOLATO,025018,JUAN ALDAMA (EL TIGRE),025018065
8970,SINALOA,NAVOLATO,025018,LA BANDERA,025018014
8971,SINALOA,NAVOLATO,025018,LA BEBELAMA DE SAN PEDRO,025018186
8972,SINALOA,NAVOLATO,025018,LAS AGUAMITAS,025018002
8973,SINALOA,NAVOLATO,025018,LAS ARENITAS,025018554
8974,SINALOA,NAVOLATO,025018,LAS PUENTES (GUADALUPE VICTORIA),025018322
8975,SINALOA,NAVOLATO,025018,LAS PUENTES (GUADALUPE_X000D__X000D_ VICTORIA),
8976,SINALOA,NAVOLATO,025018,LO DE REYES,025018070
8977,SINALOA,NAVOLATO,025018,LOS ALAMITOS,025018132
8978,SINALOA,NAVOLATO,025018,LOS POCHOTES,025018089
8979,SINALOA,NAVOLATO,025018,MOLINO,
8980,SINALOA,NAVOLATO,025018,"MOLINO, EL (EL MOLINO DE SATAYA)",
8981,SINALOA,NAVOLATO,025018,MONTELARGO,025018076
8982,SINALOA,NAVOLATO,025018,NAVOLATO,025018001
8983,SINALOA,NAVOLATO,025018,PLAN DE AYALA (EL ZANJON),025018378
8984,SINALOA,NAVOLATO,025018,PLAN DE AYALA (EL ZANJN),
8985,SINALOA,NAVOLATO,025018,PUENTES,
8986,SINALOA,NAVOLATO,025018,PUERTO DE ALTATA,
8987,SINALOA,NAVOLATO,025018,ROSA MORADA,025018098
8988,SINALOA,NAVOLATO,025018,SAN PEDRO,025018355
8989,SINALOA,NAVOLATO,025018,SATAYA,025018078
8990,SINALOA,NAVOLATO,025018,SIND DE VILLA DE JUAREZ,
8991,SINALOA,NAVOLATO,025018,"TAMBOR, EL",
8992,SINALOA,NAVOLATO,025018,TETUAN NUEVO,
8993,SINALOA,NAVOLATO,025018,TRANCAS,
8994,SINALOA,NAVOLATO,025018,"TRANCAS, LAS",
8995,SINALOA,NAVOLATO,025018,"VERGEL, EL",
8996,SINALOA,NAVOLATO,025018,VILLA JUAREZ,
8997,SINALOA,NAVOLATO,025018,YAMETO,025018126
8998,SINALOA,NAVOLATO,025018,"INEXISTENCIA DE LA INFORMACION EN ESTA DIRECCION, ESTO EN APEGO A LOS ARTICULOS 42 Y 46 DE LA LEY FEDERAL DE TRANSPARENCIA Y ACCESO A LA INFORMACION PUBLICA GUBERNAMENTAL, ASI COMO LO ESTIPULADO EN LA FRACCION V DEL ARTICULO 70 DEL REGLAMENTO DE LA LEY FEDERAL DE TRANSPARENCIA Y ACCESO A LA INFORMACION PUBLICA GUBERNAMENTAL.",
8999,SINALOA,NO DISPONIBLE,,NO DISPONIBLE,
9000,SINALOA,NAVOLATO,025018,AGUAPEPITO,025018003
9001,SINALOA,NAVOLATO,025018,ALTATA,025018006
9002,SINALOA,NAVOLATO,025018,BATAUTO (LAGUNA DE BATAUTO),025018162
9003,SINALOA,NAVOLATO,025018,DAUTILLOS,025018054
9004,SINALOA,NAVOLATO,025018,EL CASTILLO,025018041
9005,SINALOA,NAVOLATO,025018,EL MOLINO (EL MOLINO DE SATAYA),025018292
9006,SINALOA,NAVOLATO,025018,EL TETUN NUEVO,
9007,SINALOA,NAVOLATO,025018,EL VERGEL,025018120
9008,SINALOA,NAVOLATO,025018,LAS AGUAMITAS,025018002
9009,SINALOA,NAVOLATO,025018,LAS PUENTES (GUADALUPE VICTORIA),025018322
9010,SINALOA,NAVOLATO,025018,NAVOLATO,025018001
9011,SINALOA,NAVOLATO,025018,SATAYA,025018078
9012,SINALOA,NAVOLATO,025018,YAMETO,025018126
9013,SINALOA,ROSARIO,025014,AGUA VERDE,025014388
9014,SINALOA,ROSARIO,025014,AGUA ZARCA,025014153
9015,SINALOA,ROSARIO,025014,AGUAVERDE,
9016,SINALOA,ROSARIO,025014,APODERADO,025014390
9017,SINALOA,ROSARIO,025014,CHAMETLA,025014146
9018,SINALOA,ROSARIO,025014,CHAMETLA [CENTRO ACUICOLA],025014668
9019,SINALOA,ROSARIO,025014,CHELE,025014017
9020,SINALOA,ROSARIO,025014,CRUZ PEDREGOZA,025014015
9021,SINALOA,ROSARIO,025014,EJIDO CAJON OJO DE AGUA NUMERO DOS,025014079
9022,SINALOA,ROSARIO,025014,"EJIDO CAJON OJO DE AGUA_X000D__X000D_
NUMERO DOS",
9023,SINALOA,ROSARIO,025014,EJIDO CAJN OJO DE AGUA NMERO DOS,
9024,SINALOA,ROSARIO,025014,EJIDO GREGORIO VAZQUEZ MORENO (SAN JOACHIN),025014020
9025,SINALOA,ROSARIO,025014,"EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)EJIDO GREGORIO VAZQUEZ MORENO (SAN_X000D__X000D_
JOACHIN)",
